"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1806222611380343192","Thu Jun 27 07:06:44 +0000 2024","0","Presiden RI terpilih Prabowo Subianto setelah dari Qatar langsung menyerahkan bantuan kemanusiaan kepada korban bencana banjir lahar dingin Gunung Marapi yang menerpa daerah-daerah di wilayah di Provinsi Sumatera Barat (Sumbar).","1806222616291627282","","YuniAkhira","in","","0","1","0","https://x.com/YuniAkhira/status/1806222616291627282","1568007121","YuniAkhira"
"1805501448060645432","Tue Jun 25 07:21:04 +0000 2024","0","Dinas Pariwisata Provinsi Sumatera Barat menggelar Festival Multi Etnis dalam rangka meningkatkan kunjungan wisatawan datang ke Sumatera Barat setelah terjadi penurunan akibat bencana banjir lahar dingin Gunung Marapi yang terjadi 11 Mei 2024 hal itu disampaikan Kepala Dinas","1805501448060645432","","","in","","0","0","0","https://x.com/fatzana_alisya3/status/1805501448060645432","1694974815587975168","fatzana_alisya3"
"1804397037997429207","Sat Jun 22 06:12:32 +0000 2024","2","Dinas Pariwisata Provinsi Sumatera Barat menggelar Festival Multi Etnis dalam rangka meningkatkan kunjungan wisatawan datang ke Sumatera Barat setelah terjadi penurunan akibat bencana banjir lahar dingin Gunung Marapi yang terjadi 11 Mei 2024 hal itu disampaikan Kepala Dinas https://t.co/KicGgov9Tf","1804397037997429207","https://pbs.twimg.com/ext_tw_video_thumb/1804396999091064836/pu/img/DppRdHzTAnBFoEUy.jpg","","in","","0","1","1","https://x.com/RadioElshinta/status/1804397037997429207","121640063","RadioElshinta"
"1803735624001949950","Thu Jun 20 10:24:19 +0000 2024","0","Sejumlah warga di Kabupaten Agam Sumatera Barat terutama korban terdampak banjir lahar dingin Gunung Marapi mengaku masih mengalami trauma dengan banjir susulan. https://t.co/rvqFswKnE2","1803735624001949950","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1803735624001949950","18071520","antaranews"
"1803730543114330474","Thu Jun 20 10:04:07 +0000 2024","0","Sejumlah warga di Kabupaten Agam Sumatera Barat (Sumbar) terutama korban terdampak banjir lahar dingin Gunung Marapi mengaku masih mengalami trauma d... https://t.co/WhwQxTsgEU","1803730543114330474","","","in","","0","0","0","https://x.com/inilahdotcom/status/1803730543114330474","46693036","inilahdotcom"
"1803629640940134810","Thu Jun 20 03:23:10 +0000 2024","0","Relokasi Korban Banjir Lahar Dingin Gubernur Mahyeldi Minta Disegerakan: https://t.co/fvfXioYa49 -&amp;nbsp;Prosedur relokasi dan bangunan rumah untuk korban banjir lahar dingin dan longsor diminta Gubernur Sumatera Barat (Sumbar) Mahyeldi untuk https://t.co/2Gl5Ob4uOY https://t.co/lx35Bo2I3l","1803629640940134810","https://pbs.twimg.com/media/GQfHmcDaIAAe9-O.jpg","","in","","0","0","0","https://x.com/Riau1Official/status/1803629640940134810","984647597699751937","Riau1Official"
"1800856342720393368","Wed Jun 12 11:43:05 +0000 2024","1","Sebanyak 4.900 buah bilik dan 3.600 kotak suara suara milik KPU Tanah Datar Sumatera Barat rusak akibat banjir lahar dingin Gunung Marapi. https://t.co/CAd4FpCnsd","1800856342720393368","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1800856342720393368","23343960","kompascom"
"1800745021421080997","Wed Jun 12 04:20:43 +0000 2024","3","Sekitar 240 orang terdampak banjir lahar dingin Gunung Marapi dari dua Nagari atau desa di Kecamatan Limo Kaum Kabupaten Tanah Datar siang ini mengikuti Sosialiasi pendidikan pemilih daerah rawan bencana yang digelar KPU Provinsi Sumatera Barat Rabu (12/6) siang. ️Mus https://t.co/3Unpa3cKXC","1800745021421080997","https://pbs.twimg.com/ext_tw_video_thumb/1800744694105964544/pu/img/jTD2DO6YRHp7kNsB.jpg","","in","","0","0","1","https://x.com/RadioElshinta/status/1800745021421080997","121640063","RadioElshinta"
"1800659542772212112","Tue Jun 11 22:41:04 +0000 2024","0","https://t.co/jvzfDqMzeE SUMBAR IPDN Kemendagri melalui Rektor IPDN Prof. Dr. Drs. H. Hadi Prabowo. M.M terjun langsung mengunjungi korban bencana longsor dan banjir bandang lahar dingin yang terjadi di Kabupaten Agam dan Kabupaten Tanah Datar Provinsi Sumatera Barat https://t.co/8XGlqaU1mm","1800659542772212112","https://pbs.twimg.com/media/GP06T7SbUAA3dzl.jpg","","in","Sumedang, Jawa Barat","0","0","0","https://x.com/radarsumedangg/status/1800659542772212112","1266357201532157952","radarsumedangg"
"1800363469402960273","Tue Jun 11 03:04:34 +0000 2024","0","#BersamaSiagaBencana Polri melalui Polda Aceh mengirimkan bantuan kemanusiaan bagi korban yang terdampak bencana alam banjir lahar dingin di Sumatera Barat. Pengiriman bantuan kemanusiaan ini merupakan inisiatif dari https://t.co/F3V5yS7MXq","1800363469402960273","","","in","Banyuasin III, Indonesia","0","0","0","https://x.com/polisibanyuasi1/status/1800363469402960273","1409333802732691462","polisibanyuasi1"
"1799710572117975126","Sun Jun 09 07:50:12 +0000 2024","1","Tanggap Darurat Berakhir Kabupaten Agam Tetapkan Masa Transisi Pemulihan Bencana: Pemerintah Kabupaten Agam Sumatera Barat mengakhiri masa tanggap darurat banjir lahar dingin Gunung Merapi. https://t.co/NRuCWbaEWe","1799710572117975126","","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1799710572117975126","55507370","tvOneNews"
"1799642467148652873","Sun Jun 09 03:19:34 +0000 2024","3","Tim SAR Gabungan resmi menghentikan pencarian 10 korban banjir lahar dingin Gunung Marapi di Sumatera Barat pada Sabtu (8/6/2024) https://t.co/36xMqvG2Ml","1799642467148652873","","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1799642467148652873","23343960","kompascom"
"1799624950749544782","Sun Jun 09 02:09:58 +0000 2024","0","*Kolom* Ranah Minang Terus Berduka Ada Apa dengan Sumbar? Oleh : Abdul Hasan Saat ini warga Sumatera Barat sedang diselimuti duka yang mendalam akibat bencana banjir lahar dingin (galodo) dan tanah longsor................. Selengkapnya di https://t.co/UFRnJDfxZX","1799624950749544782","","","in","","0","0","0","https://x.com/Fitrinursya2/status/1799624950749544782","1313143330218242048","Fitrinursya2"
"1799446109146005770","Sat Jun 08 14:19:19 +0000 2024","0","*Kolom* Ranah Minang Terus Berduka Ada Apa dengan Sumbar? Oleh : Abdul Hasan Saat ini warga Sumatera Barat sedang diselimuti duka yang mendalam akibat bencana banjir lahar dingin (galodo) dan tanah longsor................. Selengkapnya di https://t.co/hXRUpQmLRH","1799446109146005770","","","in","","0","0","0","https://x.com/JannahMiltahul/status/1799446109146005770","1603234999091666944","JannahMiltahul"
"1799315724789485686","Sat Jun 08 05:41:13 +0000 2024","0","*Kolom* Ranah Minang Terus Berduka Ada Apa dengan Sumbar? Oleh : Abdul Hasan Saat ini warga Sumatera Barat sedang diselimuti duka yang mendalam akibat bencana banjir lahar dingin (galodo) dan tanah longsor................. Selengkapnya di https://t.co/EwrqwXhJ9x","1799315724789485686","","","in","","0","0","0","https://x.com/adindaardhiasa4/status/1799315724789485686","1569166701316669441","adindaardhiasa4"
"1798190885710201264","Wed Jun 05 03:11:30 +0000 2024","0","Ini sumatera barat lagi banyak bencana dari merapi erupsi banjir bandang jalan putus lahar dingin gempa ini mati lampu satu sumatera gini masuk bencana aja kali ya apalagi yak.","1798190885710201264","","","in","He, 21+.","0","1","0","https://x.com/onicmarvel/status/1798190885710201264","1248961679825616897","onicmarvel"
"1797926380942102996","Tue Jun 04 09:40:28 +0000 2024","0","Kunjungan ini dalam rangka menyerahkan bantuan dari MARI Ranah Minang Pengadilan Tinggi Agama Padang dan Pengadilan Agama se-wilayah Sumatera Barat untuk korban bencana banjir bandang lahar dingin dan galodo yang melanda warga di wilayah hukum Pengadilan Agama Padang Panjang.","1797926385627103631","","PaPadangPanjang","in","Padang Panjang, Sumatera Barat","0","1","0","https://x.com/PaPadangPanjang/status/1797926385627103631","1240657974114172929","PaPadangPanjang"
"1797596872573653010","Mon Jun 03 11:51:06 +0000 2024","1","Padang 3 Juni 2024 PT BGR Logistik Indonesia (BLI) Cabang Padang melaksanakan kegiatan Corporate Social Responsibility (CSR) dengan menyerahkan bantuan untuk korban bencana alam banjir lahar dingin banjir bandang dan longsor di Sumatera Barat. Penyerahan bantuan ini dihadiri","1797596872573653010","","","in","Indonesia","0","1","0","https://x.com/bgrlogistik_id/status/1797596872573653010","107289059","bgrlogistik_id"
"1797280805099864310","Sun Jun 02 14:55:10 +0000 2024","0","Mahasiswa Baru Asal Daerah Terdampak Banjir Lahar Dingin Ditawari UM Sumbar Beasiswa: https://t.co/fvfXioYa49 -&amp;nbsp;Program beasiswa UM Sumbar Peduli Bencana diluncurkan Universitas Muhammadiyah Sumatera Barat (UM Sumbar) . Program ini ditujukan bagi https://t.co/E0pqDbskDQ https://t.co/SJpWFoRYMR","1797280805099864310","https://pbs.twimg.com/media/GPE5XknbUAAJtyx.jpg","","in","","0","0","0","https://x.com/Riau1Official/status/1797280805099864310","984647597699751937","Riau1Official"
"1796818668539846927","Sat Jun 01 08:18:48 +0000 2024","0","PT SEML Solok Selatan salurkan bantuan ke korban banjir lahar dinginAgam PT Supreme Energy Muara Laboh (SEML) Kabupaten Solok Selatan Sumatera Barat menyalurkan bantuan tunai dan non tunai kepada korban banjir lahar dingin Gunung Merapi di... https://t.co/EJuUvMHf4E","1796818668539846927","","","in","ÜT: -6.349034,107.1245085","0","0","0","https://x.com/InfoSOLSEL/status/1796818668539846927","270776229","InfoSOLSEL"
"1796736528384966865","Sat Jun 01 02:52:24 +0000 2024","0","[PRAY FOR KABUPATEN AGAM] Assalamu'alaikum Warrahmatullahi Wabarakatuh. Salam sejahtera untuk kita semua. Telah terjadi banjir yang membawa lahar dingin Gunung Marapi melanda dua Kecamatan di Kabupaten Agam Sumatera Barat pada Jumat sore (5/4/2024). Banjir lahar dingin ini https://t.co/vOCPIlm4Qm","1796736528384966865","https://pbs.twimg.com/media/GO9KWY9a4AAE0Cw.jpg","","in","Kampus Limau Manih Unand","0","1","0","https://x.com/BEMKMFFUNAND/status/1796736528384966865","263308534","BEMKMFFUNAND"
"1795747332480455095","Wed May 29 09:21:42 +0000 2024","0","Hola #insanIFG! IFG bergerak cepat untuk membantu para korban bencana alam banjir bandang dan longsor lahar dingin di Bukittinggi Sumatera Barat pada tanggal 22 Mei 2024. https://t.co/HPsqmH7WBU","1795747332480455095","https://pbs.twimg.com/media/GOvGgsobMAEcM9b.jpg","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/IFG_ID/status/1795747332480455095","1185147584177827840","IFG_ID"
"1795726191154074034","Wed May 29 07:57:41 +0000 2024","18","Jakarta - Presiden terpilih Prabowo Subianto mendarat di Bandara Internasional Minangkabau (BIM) Padang Sumatera Barat (Sumbar) untuk menyerahkan bantuan bagi korban banjir bandang dan lahar dingin Gunung Marapi pekan lalu. Ada momen saat Ketua Umum Partai Gerindra itu bertemu https://t.co/8zOtXEhx4c","1795726191154074034","https://pbs.twimg.com/media/GOuzc20bMAA_NMa.jpg","","in","Padang, Jakarta","1","11","3","https://x.com/andre_rosiade/status/1795726191154074034","190679407","andre_rosiade"
"1795565279336165435","Tue May 28 21:18:17 +0000 2024","0","Alhamdulillah tersalurkan Rendang BSMI Sumatera Barat untuk korban banjir bandang lahar dingin Gunung Marapi. Selamatkan Satu Jiwa Sambung Seribu Asa https://t.co/Aap6gvjzj0","1795565279336165435","https://pbs.twimg.com/media/GOshF-ubcAQZzfY.jpg","","in","Jakarta, Indonesia","0","0","1","https://x.com/DPN_BSMI/status/1795565279336165435","49501903","DPN_BSMI"
"1795494312505114742","Tue May 28 16:36:17 +0000 2024","0","Danrem 032/Wbr Brigjen TNI Wahyu Eko Purnomo menghadiri kegiatan rapat koordinasi penanggulangan bencana alam banjir lahar dingin banjir bandang dan tanah longsor di wilayah provinsi Sumatera Barat bertempat di ruang rapat Walikota Padang Panjang Senin https://t.co/npGijhRJ9m","1795494312505114742","","","in","Kota Palembang, Sumatera Selat","0","0","0","https://x.com/ansshajo/status/1795494312505114742","749720413500940289","ansshajo"
"1795457430861512825","Tue May 28 14:09:44 +0000 2024","0","Di hari ke-15 Tim Sigab Nurul Hayat terus membantu masyarakat terdampak Banjir Lahar Dingin dan Tanah Longsor Sumatera Barat dengan membagikan Hygiene Kit untuk penyintas di Nagari Lima Kaum Kecamatan Lima Kaum Kabupaten Tanah Datar Provinsi Sumatera Barat. https://t.co/l52bOKBEte","1795457430861512825","https://pbs.twimg.com/media/GOq_BG_WwAAJEs1.jpg","","in","Indonesia","0","0","0","https://x.com/nurulhayatku/status/1795457430861512825","1155803196","nurulhayatku"
"1795228247782752490","Mon May 27 22:59:04 +0000 2024","0","Presiden Joko Widodo (Jokowi) meninjau area terdampak bencana banjir bandang dan banjir lahar dingin di Sumatera Barat. Bersama Iriana istrinya Jokowi meluncur langsung ke Kabupaten Agam untuk meninjau penanganan bencana yang dilakukan - https://t.co/DjG0u2UIW2","1795228254673969183","","Aunike_hihola","in","","0","1","0","https://x.com/Aunike_hihola/status/1795228254673969183","1518521126","Aunike_hihola"
